transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel,line_revenue
TXN-2025-0111,BILL-1109,2025-02-15,S1,Downtown,C084,Loyal,P233,Snacks,Cake Slice,2,4.5,Cash,0.0,In-store,9.0
TXN-2025-0112,BILL-1110,2025-02-15,S2,Suburban,C085,Regular,P518,Groceries,Olive Oil 500ml,1,12.0,UPI,2.0,Online,10.0
TXN-2025-0113,BILL-1111,2025-02-15,S3,Uptown,C086,New,P320,Personal Care,Massage Oil,1,8.5,Credit Card,1.0,In-store,7.5
TXN-2025-0114,BILL-1112,2025-02-16,S1,Downtown,C001,Regular,P130,Beverages,Hot Chocolate,2,5.0,Cash,0.5,In-store,9.5
TXN-2025-0115,BILL-1113,2025-02-16,S2,Suburban,C005,Loyal,P234,Snacks,Wafers,3,2.5,UPI,0.0,Online,7.5
TXN-2025-0116,BILL-1114,2025-02-16,S3,Uptown,C087,Regular,P418,Electronics,Gaming Headset,1,65.0,Credit Card,8.0,In-store,57.0
TXN-2025-0117,BILL-1115,2025-02-17,S1,Downtown,C088,Loyal,P131,Beverages,Buttermilk,2,3.0,Cash,0.0,In-store,6.0
TXN-2025-0118,BILL-1116,2025-02-17,S2,Suburban,C089,New,P519,Groceries,Chia Seeds 250g,1,6.5,UPI,1.0,Online,5.5
TXN-2025-0119,BILL-1117,2025-02-17,S3,Uptown,C090,Regular,P321,Personal Care,Razor Blades,2,4.0,Credit Card,0.0,In-store,8.0
TXN-2025-0120,BILL-1118,2025-02-18,S1,Downtown,C091,Regular,P235,Snacks,Ice Cream,2,5.5,Cash,0.5,In-store,10.5
TXN-2025-0121,BILL-1119,2025-02-18,S2,Suburban,C002,Loyal,P132,Beverages,Coconut Milk,2,4.5,UPI,0.5,Online,8.5
TXN-2025-0122,BILL-1120,2025-02-18,S3,Uptown,C092,New,P419,Electronics,SD Card Reader,1,14.0,Credit Card,1.5,In-store,12.5
TXN-2025-0123,BILL-1121,2025-02-19,S1,Downtown,C093,Loyal,P236,Snacks,Frozen Pizza,1,8.5,Cash,1.5,In-store,7.0
TXN-2025-0124,BILL-1122,2025-02-19,S2,Suburban,C094,Regular,P520,Groceries,Black Pepper 100g,1,3.5,UPI,0.0,Online,3.5
TXN-2025-0125,BILL-1123,2025-02-19,S3,Uptown,C095,New,P322,Personal Care,Foot Cream,1,7.0,Credit Card,1.0,In-store,6.0
TXN-2025-0126,BILL-1124,2025-02-20,S1,Downtown,C001,Regular,P133,Beverages,Grape Juice,2,4.5,Cash,0.5,In-store,8.5
TXN-2025-0127,BILL-1125,2025-02-20,S2,Suburban,C005,Loyal,P237,Snacks,Fruit Bars,2,4.0,UPI,0.5,Online,7.5
TXN-2025-0128,BILL-1126,2025-02-20,S3,Uptown,C096,Regular,P420,Electronics,Laptop Bag,1,32.0,Credit Card,4.0,In-store,28.0
TXN-2025-0129,BILL-1127,2025-02-21,S1,Downtown,C097,Loyal,P134,Beverages,Pineapple Juice,2,4.5,Cash,0.0,In-store,9.0
TXN-2025-0130,BILL-1128,2025-02-21,S2,Suburban,C098,New,P521,Groceries,Tomato Sauce 500g,1,3.5,UPI,0.0,Online,3.5
TXN-2025-0131,BILL-1129,2025-02-21,S3,Uptown,C099,Regular,P323,Personal Care,Aftershave,1,9.5,Credit Card,1.5,In-store,8.0
TXN-2025-0132,BILL-1130,2025-02-22,S1,Downtown,C100,Regular,P238,Snacks,Brownie,2,5.0,Cash,0.5,In-store,9.5
TXN-2025-0133,BILL-1131,2025-02-22,S2,Suburban,C002,Loyal,P135,Beverages,Espresso,3,3.5,UPI,0.5,Online,10.0
TXN-2025-0134,BILL-1132,2025-02-22,S3,Uptown,C101,New,P421,Electronics,Monitor Stand,1,28.0,Credit Card,3.5,In-store,24.5
TXN-2025-0135,BILL-1133,2025-02-23,S1,Downtown,C102,Loyal,P239,Snacks,Cheesecake,1,7.5,Cash,1.0,In-store,6.5
TXN-2025-0136,BILL-1134,2025-02-23,S2,Suburban,C103,Regular,P522,Groceries,Cumin Seeds 100g,1,2.5,UPI,0.0,Online,2.5
TXN-2025-0137,BILL-1135,2025-02-23,S3,Uptown,C104,New,P324,Personal Care,Hand Cream,1,6.0,Credit Card,0.5,In-store,5.5
TXN-2025-0138,BILL-1136,2025-02-24,S1,Downtown,C001,Regular,P136,Beverages,Mango Juice,2,5.0,Cash,0.5,In-store,9.5
TXN-2025-0139,BILL-1137,2025-02-24,S2,Suburban,C005,Loyal,P240,Snacks,Muesli Bar,2,4.5,UPI,0.5,Online,8.5
TXN-2025-0140,BILL-1138,2025-02-24,S3,Uptown,C105,Regular,P422,Electronics,Cooling Pad,1,38.0,Credit Card,5.0,In-store,33.0
TXN-2025-0141,BILL-1139,2025-02-25,S1,Downtown,C106,Loyal,P137,Beverages,Strawberry Milk,2,4.5,Cash,0.0,In-store,9.0
TXN-2025-0142,BILL-1140,2025-02-25,S2,Suburban,C107,New,P523,Groceries,Sesame Oil 250ml,1,5.5,UPI,0.5,Online,5.0
TXN-2025-0143,BILL-1141,2025-02-25,S3,Uptown,C108,Regular,P325,Personal Care,Body Scrub,1,9.0,Credit Card,1.5,In-store,7.5
TXN-2025-0144,BILL-1142,2025-02-26,S1,Downtown,C109,Regular,P241,Snacks,Cupcake,3,4.0,Cash,1.0,In-store,11.0
TXN-2025-0145,BILL-1143,2025-02-26,S2,Suburban,C002,Loyal,P138,Beverages,Turmeric Latte,2,6.0,UPI,1.0,Online,11.0
TXN-2025-0146,BILL-1144,2025-02-26,S3,Uptown,C110,New,P423,Electronics,Stylus Pen,1,16.0,Credit Card,2.0,In-store,14.0
TXN-2025-0147,BILL-1145,2025-02-27,S1,Downtown,C111,Loyal,P242,Snacks,Candy Bar,4,2.0,Cash,0.0,In-store,8.0
TXN-2025-0148,BILL-1146,2025-02-27,S2,Suburban,C112,Regular,P524,Groceries,Flax Seeds 250g,1,4.5,UPI,0.5,Online,4.0
TXN-2025-0149,BILL-1147,2025-02-27,S3,Uptown,C113,New,P326,Personal Care,Lip Scrub,1,5.5,Credit Card,0.5,In-store,5.0
TXN-2025-0150,BILL-1148,2025-02-28,S1,Downtown,C001,Regular,P139,Beverages,Berry Smoothie,2,7.0,Cash,1.0,In-store,13.0
TXN-2025-0151,BILL-1149,2025-02-28,S2,Suburban,C005,Loyal,P243,Snacks,Toffee,5,1.5,UPI,0.0,Online,7.5
TXN-2025-0152,BILL-1150,2025-02-28,S3,Uptown,C114,Regular,P424,Electronics,Cable Organizer,2,7.0,Credit Card,0.5,In-store,13.5
TXN-2025-0153,BILL-1151,2025-03-01,S1,Downtown,C115,Loyal,P140,Beverages,Caramel Macchiato,2,6.5,Cash,1.0,In-store,12.0
TXN-2025-0154,BILL-1152,2025-03-01,S2,Suburban,C116,New,P525,Groceries,Coconut Oil 500ml,1,8.0,UPI,1.5,Online,6.5
TXN-2025-0155,BILL-1153,2025-03-01,S3,Uptown,C117,Regular,P327,Personal Care,Face Mask,2,6.5,Credit Card,1.0,In-store,12.0
TXN-2025-0156,BILL-1154,2025-03-02,S1,Downtown,C118,Regular,P244,Snacks,Marshmallows,2,3.0,Cash,0.0,In-store,6.0
TXN-2025-0157,BILL-1155,2025-03-02,S2,Suburban,C002,Loyal,P141,Beverages,Mocha,2,6.0,UPI,1.0,Online,11.0
TXN-2025-0158,BILL-1156,2025-03-02,S3,Uptown,C119,New,P425,Electronics,Screen Cleaner,1,8.0,Credit Card,0.5,In-store,7.5
TXN-2025-0159,BILL-1157,2025-03-03,S1,Downtown,C120,Loyal,P245,Snacks,Danish Pastry,2,5.5,Cash,0.5,In-store,10.5
TXN-2025-0160,BILL-1158,2025-03-03,S2,Suburban,C121,Regular,P526,Groceries,Cinnamon Powder 50g,1,3.0,UPI,0.0,Online,3.0
TXN-2025-0161,BILL-1159,2025-03-03,S3,Uptown,C122,New,P328,Personal Care,Nail File,3,2.5,Credit Card,0.0,In-store,7.5
TXN-2025-0162,BILL-1160,2025-03-04,S1,Downtown,C001,Regular,P142,Beverages,Cappuccino,2,5.5,Cash,0.5,In-store,10.5
TXN-2025-0163,BILL-1161,2025-03-04,S2,Suburban,C005,Loyal,P246,Snacks,Caramel Popcorn,2,4.5,UPI,0.5,Online,8.5
TXN-2025-0164,BILL-1162,2025-03-04,S3,Uptown,C123,Regular,P426,Electronics,Ring Light,1,42.0,Credit Card,5.0,In-store,37.0
TXN-2025-0165,BILL-1163,2025-03-05,S1,Downtown,C124,Loyal,P143,Beverages,Flat White,2,5.5,Cash,0.5,In-store,10.5
TXN-2025-0166,BILL-1164,2025-03-05,S2,Suburban,C125,New,P527,Groceries,Dried Herbs 50g,1,4.0,UPI,0.5,Online,3.5
TXN-2025-0167,BILL-1165,2025-03-05,S3,Uptown,C126,Regular,P329,Personal Care,Teeth Whitening,1,15.0,Credit Card,2.5,In-store,12.5
TXN-2025-0168,BILL-1166,2025-03-06,S1,Downtown,C127,Regular,P247,Snacks,Eclair,2,4.5,Cash,0.0,In-store,9.0
TXN-2025-0169,BILL-1167,2025-03-06,S2,Suburban,C002,Loyal,P144,Beverages,Iced Coffee,2,5.0,UPI,0.5,Online,9.5
TXN-2025-0170,BILL-1168,2025-03-06,S3,Uptown,C128,New,P427,Electronics,Desk Lamp,1,35.0,Credit Card,4.5,In-store,30.5
TXN-2025-0171,BILL-1169,2025-03-07,S1,Downtown,C129,Loyal,P248,Snacks,Tiramisu,1,7.0,Cash,1.0,In-store,6.0
TXN-2025-0172,BILL-1170,2025-03-07,S2,Suburban,C130,Regular,P528,Groceries,Garlic Powder 50g,1,2.5,UPI,0.0,Online,2.5
TXN-2025-0173,BILL-1171,2025-03-07,S3,Uptown,C131,New,P330,Personal Care,Hair Spray,1,8.5,Credit Card,1.0,In-store,7.5
TXN-2025-0174,BILL-1172,2025-03-08,S1,Downtown,C001,Regular,P145,Beverages,Frappuccino,2,7.0,Cash,1.0,In-store,13.0
TXN-2025-0175,BILL-1173,2025-03-08,S2,Suburban,C005,Loyal,P249,Snacks,Fudge,2,4.0,UPI,0.5,Online,7.5
TXN-2025-0176,BILL-1174,2025-03-08,S3,Uptown,C132,Regular,P428,Electronics,Camera Tripod,1,48.0,Credit Card,6.0,In-store,42.0
TXN-2025-0177,BILL-1175,2025-03-09,S1,Downtown,C133,Loyal,P146,Beverages,Vanilla Latte,2,6.0,Cash,1.0,In-store,11.0
TXN-2025-0178,BILL-1176,2025-03-09,S2,Suburban,C134,New,P529,Groceries,Bay Leaves 20g,1,2.0,UPI,0.0,Online,2.0
TXN-2025-0179,BILL-1177,2025-03-09,S3,Uptown,C135,Regular,P331,Personal Care,Makeup Remover,1,7.5,Credit Card,1.0,In-store,6.5
TXN-2025-0180,BILL-1178,2025-03-10,S1,Downtown,C136,Regular,P250,Snacks,Croissant,2,4.5,Cash,0.5,In-store,8.5
TXN-2025-0181,BILL-1179,2025-03-10,S2,Suburban,C002,Loyal,P147,Beverages,Hazelnut Coffee,2,6.5,UPI,1.0,Online,12.0
TXN-2025-0182,BILL-1180,2025-03-10,S3,Uptown,C137,New,P429,Electronics,External SSD,1,85.0,Credit Card,10.0,In-store,75.0
TXN-2025-0183,BILL-1181,2025-03-11,S1,Downtown,C138,Loyal,P251,Snacks,Cinnamon Roll,2,5.0,Cash,0.5,In-store,9.5
TXN-2025-0184,BILL-1182,2025-03-11,S2,Suburban,C139,Regular,P530,Groceries,Baking Soda 250g,1,2.5,UPI,0.0,Online,2.5
TXN-2025-0185,BILL-1183,2025-03-11,S3,Uptown,C140,New,P332,Personal Care,Exfoliating Gloves,2,4.5,Credit Card,0.5,In-store,8.5
TXN-2025-0186,BILL-1184,2025-03-12,S1,Downtown,C001,Regular,P148,Beverages,Americano,2,4.5,Cash,0.0,In-store,9.0
TXN-2025-0187,BILL-1185,2025-03-12,S2,Suburban,C005,Loyal,P252,Snacks,Apple Pie,1,6.5,UPI,1.0,Online,5.5
TXN-2025-0188,BILL-1186,2025-03-12,S3,Uptown,C141,Regular,P430,Electronics,Projector,1,200.0,Credit Card,25.0,In-store,175.0
TXN-2025-0189,BILL-1187,2025-03-13,S1,Downtown,C142,Loyal,P149,Beverages,Macchiato,2,5.0,Cash,0.5,In-store,9.5
TXN-2025-0190,BILL-1188,2025-03-13,S2,Suburban,C143,New,P531,Groceries,Vanilla Extract 50ml,1,5.0,UPI,0.5,Online,4.5
TXN-2025-0191,BILL-1189,2025-03-13,S3,Uptown,C144,Regular,P333,Personal Care,Cleansing Wipes,3,3.5,Credit Card,0.5,In-store,10.0
TXN-2025-0192,BILL-1190,2025-03-14,S1,Downtown,C145,Regular,P253,Snacks,Pumpkin Pie,1,6.0,Cash,1.0,In-store,5.0
TXN-2025-0193,BILL-1191,2025-03-14,S2,Suburban,C002,Loyal,P150,Beverages,White Chocolate Mocha,2,7.5,UPI,1.5,Online,13.5
TXN-2025-0194,BILL-1192,2025-03-14,S3,Uptown,C146,New,P431,Electronics,Fitness Tracker,1,75.0,Credit Card,9.0,In-store,66.0
TXN-2025-0195,BILL-1193,2025-03-15,S1,Downtown,C147,Loyal,P254,Snacks,Banana Bread,2,4.5,Cash,0.5,In-store,8.5
TXN-2025-0196,BILL-1194,2025-03-15,S2,Suburban,C148,Regular,P532,Groceries,Cocoa Powder 200g,1,5.5,UPI,0.5,Online,5.0
TXN-2025-0197,BILL-1195,2025-03-15,S3,Uptown,C149,New,P334,Personal Care,Bath Salts,1,8.0,Credit Card,1.0,In-store,7.0
TXN-2025-0198,BILL-1196,2025-03-16,S1,Downtown,C001,Regular,P151,Beverages,Turkish Coffee,2,5.5,Cash,0.5,In-store,10.5
TXN-2025-0199,BILL-1197,2025-03-16,S2,Suburban,C005,Loyal,P255,Snacks,Bagel,3,3.0,UPI,0.0,Online,9.0
TXN-2025-0200,BILL-1198,2025-03-16,S3,Uptown,C150,Regular,P432,Electronics,Gaming Mouse,1,45.0,Credit Card,5.5,In-store,39.5
TXN-2025-0001,BILL-1001,2025-02-10,S1,Downtown,C001,Regular,P101,Beverages,Orange Juice 1L,2,3.86,Credit Card,0.51,In-store,7.21
TXN-2025-0002,BILL-1001,2025-02-10,S1,Downtown,C001,Regular,P205,Snacks,Potato Chips,3,1.32,Credit Card,0.0,In-store,3.96
TXN-2025-0003,BILL-1002,2025-02-10,S2,Suburban,C002,Loyal,P301,Personal Care,Shampoo 250ml,1,4.41,UPI,1.01,Online,3.4000000000000004
TXN-2025-0004,BILL-1003,2025-02-10,S3,Uptown,C003,New,P102,Beverages,Green Tea Box,2,6.07,Cash,0.0,In-store,12.14
TXN-2025-0005,BILL-1004,2025-02-11,S1,Downtown,C004,Regular,P206,Snacks,Chocolate Bar,5,2.21,Credit Card,0.51,In-store,10.540000000000001
TXN-2025-0006,BILL-1005,2025-02-11,S2,Suburban,C005,Loyal,P103,Beverages,Cola 2L,1,4.97,UPI,0.0,Online,4.97
TXN-2025-0007,BILL-1005,2025-02-11,S2,Suburban,C005,Loyal,P207,Snacks,Biscuits Pack,2,3.31,UPI,0.51,Online,6.11
TXN-2025-0008,BILL-1006,2025-02-11,S3,Uptown,C006,New,P302,Personal Care,Body Wash,1,7.17,Credit Card,1.52,In-store,5.65
TXN-2025-0009,BILL-1007,2025-02-12,S1,Downtown,C007,Regular,P401,Electronics,USB Cable,1,8.83,Cash,0.0,In-store,8.83
TXN-2025-0010,BILL-1008,2025-02-12,S2,Suburban,C002,Loyal,P501,Groceries,Rice 5kg,1,16.55,UPI,2.02,Online,14.530000000000001
TXN-2025-0011,BILL-1009,2025-02-12,S3,Uptown,C008,Regular,P104,Beverages,Mineral Water 1L,7,1.1,Cash,0.0,In-store,7.700000000000001
TXN-2025-0012,BILL-1010,2025-02-13,S1,Downtown,C009,Loyal,P208,Snacks,Nachos,2,4.97,Credit Card,0.51,In-store,9.43
TXN-2025-0013,BILL-1011,2025-02-13,S2,Suburban,C010,New,P303,Personal Care,Toothpaste,1,3.86,UPI,0.0,Online,3.86
TXN-2025-0014,BILL-1012,2025-02-13,S3,Uptown,C011,Regular,P105,Beverages,Energy Drink,2,5.52,Cash,0.0,In-store,11.04
TXN-2025-0015,BILL-1013,2025-02-14,S1,Downtown,C001,Regular,P209,Snacks,Cookies Pack,3,3.86,Credit Card,1.01,In-store,10.57
TXN-2025-0016,BILL-1014,2025-02-14,S2,Suburban,C012,Loyal,P502,Groceries,Wheat Flour 10kg,1,22.07,UPI,3.03,Online,19.04
TXN-2025-0017,BILL-1015,2025-02-14,S3,Uptown,C013,New,P304,Personal Care,Face Cream,1,13.24,Credit Card,2.02,In-store,11.22
TXN-2025-0018,BILL-1016,2025-02-15,S1,Downtown,C014,Regular,P106,Beverages,Apple Juice 1L,2,4.41,Cash,0.0,In-store,8.82
TXN-2025-0019,BILL-1017,2025-02-15,S2,Suburban,C005,Loyal,P210,Snacks,Peanuts,1,2.76,UPI,0.0,Online,2.76
TXN-2025-0020,BILL-1018,2025-02-15,S3,Uptown,C015,Regular,P402,Electronics,Phone Charger,1,13.24,Credit Card,1.01,In-store,12.23
TXN-2025-0021,BILL-1019,2025-02-16,S1,Downtown,C016,New,P107,Beverages,Coconut Water,3,3.31,Cash,0.51,In-store,9.42
TXN-2025-0022,BILL-1020,2025-02-16,S2,Suburban,C002,Loyal,P503,Groceries,Sugar 5kg,1,13.24,UPI,1.52,Online,11.72
TXN-2025-0023,BILL-1021,2025-02-16,S3,Uptown,C017,Regular,P305,Personal Care,Soap Bar,5,2.21,Cash,0.0,In-store,11.05
TXN-2025-0024,BILL-1022,2025-02-17,S1,Downtown,C018,Loyal,P211,Snacks,Granola Bar,2,4.41,Credit Card,0.51,In-store,8.31
TXN-2025-0025,BILL-1023,2025-02-17,S2,Suburban,C019,New,P108,Beverages,Lemonade,1,3.86,UPI,0.0,Online,3.86
TXN-2025-0026,BILL-1024,2025-02-17,S3,Uptown,C020,Regular,P403,Electronics,Earphones,1,16.55,Credit Card,2.02,In-store,14.530000000000001
TXN-2025-0027,BILL-1025,2025-02-18,S1,Downtown,C001,Regular,P212,Snacks,Popcorn,2,3.31,Cash,0.0,In-store,6.62
TXN-2025-0028,BILL-1026,2025-02-18,S2,Suburban,C021,Loyal,P504,Groceries,Cooking Oil 2L,1,19.86,UPI,2.53,Online,17.33
TXN-2025-0029,BILL-1027,2025-02-18,S3,Uptown,C022,New,P306,Personal Care,Deodorant,1,6.07,Credit Card,0.51,In-store,5.5600000000000005
TXN-2025-0030,BILL-1028,2025-02-19,S1,Downtown,C023,Regular,P109,Beverages,Iced Tea,2,4.97,Cash,0.0,In-store,9.94
TXN-2025-0031,BILL-1029,2025-02-19,S2,Suburban,C005,Loyal,P213,Snacks,Trail Mix,1,6.62,UPI,1.01,Online,5.61
TXN-2025-0032,BILL-1030,2025-02-19,S3,Uptown,C024,Regular,P404,Electronics,Power Bank,1,27.59,Credit Card,3.03,In-store,24.56
TXN-2025-0033,BILL-1031,2025-02-20,S1,Downtown,C025,Loyal,P110,Beverages,Sports Drink,3,6.07,Cash,0.51,In-store,17.7
TXN-2025-0034,BILL-1032,2025-02-20,S2,Suburban,C026,New,P505,Groceries,Pasta 500g,2,4.97,UPI,0.0,Online,9.94
TXN-2025-0035,BILL-1033,2025-02-20,S3,Uptown,C027,Regular,P307,Personal Care,Hair Oil,1,7.72,Credit Card,1.01,In-store,6.71
TXN-2025-0036,BILL-1034,2025-02-21,S1,Downtown,C028,Regular,P214,Snacks,Pretzels,2,3.86,Cash,0.0,In-store,7.72
TXN-2025-0037,BILL-1035,2025-02-21,S2,Suburban,C002,Loyal,P111,Beverages,Coffee Beans 250g,1,13.24,UPI,2.02,Online,11.22
TXN-2025-0038,BILL-1036,2025-02-21,S3,Uptown,C029,New,P405,Electronics,HDMI Cable,1,11.04,Credit Card,1.01,In-store,10.03
TXN-2025-0039,BILL-1037,2025-02-22,S1,Downtown,C030,Loyal,P215,Snacks,Crackers,3,2.76,Cash,0.51,In-store,7.77
TXN-2025-0040,BILL-1038,2025-02-22,S2,Suburban,C031,Regular,P506,Groceries,Salt 1kg,1,2.21,UPI,0.0,Online,2.21
TXN-2025-0041,BILL-1039,2025-02-22,S3,Uptown,C032,New,P308,Personal Care,Moisturizer,1,15.45,Credit Card,2.53,In-store,12.92
TXN-2025-0042,BILL-1040,2025-02-23,S1,Downtown,C001,Regular,P112,Beverages,Herbal Tea,2,6.62,Cash,0.0,In-store,13.24
TXN-2025-0043,BILL-1041,2025-02-23,S2,Suburban,C005,Loyal,P216,Snacks,Dried Fruits,1,8.83,UPI,1.52,Online,7.3100000000000005
TXN-2025-0044,BILL-1042,2025-02-23,S3,Uptown,C033,Regular,P406,Electronics,Mouse Pad,1,5.52,Credit Card,0.0,In-store,5.52
TXN-2025-0045,BILL-1043,2025-02-24,S1,Downtown,C034,Loyal,P113,Beverages,Protein Shake,2,9.38,Cash,1.01,In-store,17.75
TXN-2025-0046,BILL-1044,2025-02-24,S2,Suburban,C035,New,P507,Groceries,Honey 500g,1,11.04,UPI,1.52,Online,9.52
TXN-2025-0047,BILL-1045,2025-02-24,S3,Uptown,C036,Regular,P309,Personal Care,Shaving Cream,1,7.17,Credit Card,0.51,In-store,6.66
TXN-2025-0048,BILL-1046,2025-02-25,S1,Downtown,C037,Regular,P217,Snacks,Corn Chips,2,3.86,Cash,0.0,In-store,7.72
TXN-2025-0049,BILL-1047,2025-02-25,S2,Suburban,C002,Loyal,P114,Beverages,Sparkling Water,5,2.76,UPI,0.51,Online,13.29
TXN-2025-0050,BILL-1048,2025-02-25,S3,Uptown,C038,New,P407,Electronics,Keyboard,1,38.62,Credit Card,5.05,In-store,33.57
TXN-2025-0051,BILL-1049,2025-02-26,S1,Downtown,C039,Loyal,P218,Snacks,Cereal Bar,3,4.41,Cash,1.01,In-store,12.22
TXN-2025-0052,BILL-1050,2025-02-26,S2,Suburban,C040,Regular,P508,Groceries,Oats 1kg,1,7.17,UPI,0.51,Online,6.66
TXN-2025-0053,BILL-1051,2025-02-26,S3,Uptown,C041,New,P310,Personal Care,Lip Balm,2,3.31,Credit Card,0.0,In-store,6.62
TXN-2025-0054,BILL-1052,2025-02-27,S1,Downtown,C001,Regular,P115,Beverages,Smoothie Mix,2,8.28,Cash,1.52,In-store,15.04
TXN-2025-0055,BILL-1053,2025-02-27,S2,Suburban,C005,Loyal,P219,Snacks,Rice Cakes,1,4.97,UPI,0.0,Online,4.97
TXN-2025-0056,BILL-1054,2025-02-27,S3,Uptown,C042,Regular,P408,Electronics,Wireless Mouse,1,19.86,Credit Card,2.02,In-store,17.84
TXN-2025-0057,BILL-1055,2025-02-28,S1,Downtown,C043,Loyal,P116,Beverages,Almond Milk,2,5.52,Cash,0.51,In-store,10.53
TXN-2025-0058,BILL-1056,2025-02-28,S2,Suburban,C044,New,P509,Groceries,Lentils 1kg,1,7.72,UPI,1.01,Online,6.71
TXN-2025-0059,BILL-1057,2025-02-28,S3,Uptown,C045,Regular,P311,Personal Care,Hand Sanitizer,3,2.76,Credit Card,0.0,In-store,8.28
TXN-2025-0060,BILL-1058,2025-02-28,S1,Downtown,C046,Regular,P220,Snacks,Beef Jerky,1,9.93,Cash,1.52,In-store,8.41
TXN-2025-0061,BILL-1059,2025-02-28,S2,Suburban,C002,Loyal,P117,Beverages,Kombucha,2,7.17,UPI,1.01,Online,13.33
TXN-2025-0062,BILL-1060,2025-02-28,S3,Uptown,C047,New,P409,Electronics,Laptop Stand,1,30.9,Credit Card,3.54,In-store,27.36
TXN-2025-0063,BILL-1061,2025-02-28,S1,Downtown,C048,Loyal,P221,Snacks,Protein Bar,2,6.07,Cash,0.51,In-store,11.63
TXN-2025-0064,BILL-1062,2025-02-28,S2,Suburban,C049,Regular,P510,Groceries,Peanut Butter,1,9.38,UPI,1.52,Online,7.860000000000001
TXN-2025-0065,BILL-1063,2025-02-28,S3,Uptown,C050,New,P312,Personal Care,Face Wash,1,8.28,Credit Card,1.01,In-store,7.27
TXN-2025-0066,BILL-1064,2025-02-28,S1,Downtown,C001,Regular,P118,Beverages,Ginger Ale,3,3.86,Cash,0.0,In-store,11.58
TXN-2025-0067,BILL-1065,2025-02-28,S2,Suburban,C005,Loyal,P222,Snacks,Sunflower Seeds,1,3.31,UPI,0.0,Online,3.31
TXN-2025-0068,BILL-1066,2025-02-28,S3,Uptown,C051,Regular,P410,Electronics,USB Hub,1,16.55,Credit Card,2.02,In-store,14.530000000000001
TXN-2025-0069,BILL-1067,2025-03-01,S1,Downtown,C052,Loyal,P119,Beverages,Matcha Latte,2,7.72,Cash,1.01,In-store,14.43
TXN-2025-0070,BILL-1068,2025-03-01,S2,Suburban,C053,New,P511,Groceries,Quinoa 500g,1,10.48,UPI,1.52,Online,8.96
TXN-2025-0071,BILL-1069,2025-03-01,S3,Uptown,C054,Regular,P313,Personal Care,Perfume,1,38.62,Credit Card,5.05,In-store,33.57
TXN-2025-0072,BILL-1070,2025-03-02,S1,Downtown,C055,Regular,P223,Snacks,Veggie Chips,2,4.97,Cash,0.51,In-store,9.43
TXN-2025-0073,BILL-1071,2025-03-02,S2,Suburban,C002,Loyal,P120,Beverages,Cold Brew Coffee,2,6.62,UPI,1.01,Online,12.23
TXN-2025-0074,BILL-1072,2025-03-02,S3,Uptown,C056,New,P411,Electronics,Screen Protector,2,8.83,Credit Card,0.0,In-store,17.66
TXN-2025-0075,BILL-1073,2025-03-03,S1,Downtown,C057,Loyal,P224,Snacks,Muffin,3,3.31,Cash,0.51,In-store,9.42
TXN-2025-0076,BILL-1074,2025-03-03,S2,Suburban,C058,Regular,P512,Groceries,Jam 300g,1,6.07,UPI,0.51,Online,5.5600000000000005
TXN-2025-0077,BILL-1075,2025-03-03,S3,Uptown,C059,New,P314,Personal Care,Nail Polish,2,4.97,Credit Card,0.0,In-store,9.94
TXN-2025-0078,BILL-1076,2025-03-04,S1,Downtown,C001,Regular,P121,Beverages,Chai Tea,2,4.97,Cash,0.0,In-store,9.94
TXN-2025-0079,BILL-1077,2025-03-04,S2,Suburban,C005,Loyal,P225,Snacks,Tortilla Chips,2,3.86,UPI,0.51,Online,7.21
TXN-2025-0080,BILL-1078,2025-03-04,S3,Uptown,C060,Regular,P412,Electronics,Bluetooth Speaker,1,49.66,Credit Card,6.06,In-store,43.599999999999994
TXN-2025-0081,BILL-1079,2025-03-05,S1,Downtown,C061,Loyal,P122,Beverages,Fruit Smoothie,2,7.17,Cash,1.01,In-store,13.33
TXN-2025-0082,BILL-1080,2025-03-05,S2,Suburban,C062,New,P513,Groceries,Brown Sugar 1kg,1,4.97,UPI,0.0,Online,4.97
TXN-2025-0083,BILL-1081,2025-03-05,S3,Uptown,C063,Regular,P315,Personal Care,Eye Cream,1,19.86,Credit Card,3.03,In-store,16.83
TXN-2025-0084,BILL-1082,2025-03-06,S1,Downtown,C064,Regular,P226,Snacks,Gummy Bears,3,2.76,Cash,0.0,In-store,8.28
TXN-2025-0085,BILL-1083,2025-03-06,S2,Suburban,C002,Loyal,P123,Beverages,Soy Milk,2,4.41,UPI,0.51,Online,8.31
TXN-2025-0086,BILL-1084,2025-03-06,S3,Uptown,C065,New,P413,Electronics,Phone Case,1,13.24,Credit Card,1.52,In-store,11.72
TXN-2025-0087,BILL-1085,2025-03-07,S1,Downtown,C066,Loyal,P227,Snacks,Cheese Crackers,2,4.41,Cash,0.51,In-store,8.31
TXN-2025-0088,BILL-1086,2025-03-07,S2,Suburban,C067,Regular,P514,Groceries,Vinegar 500ml,1,3.86,UPI,0.0,Online,3.86
TXN-2025-0089,BILL-1087,2025-03-07,S3,Uptown,C068,New,P316,Personal Care,Hair Gel,1,7.17,Credit Card,0.51,In-store,6.66
